iau_id1,countrycode,latitude,longitude
IAU-023277-1,AZE,40.3962993,49.8731741
IAU-023278-1,AZE,40.3770276,49.8464363
IAU-023279-1,AZE,40.394599,49.84938
IAU-023280-1,AZE,40.4039976,49.760132
IAU-023281-1,AZE,40.398002,49.85725
IAU-023282-1,AZE,40.4060557,49.8597658
IAU-023283-1,AZE,40.3968635,49.8307124
IAU-023284-1,AZE,39.190679,45.405821
IAU-026238-1,AZE,40.382323,49.872594
IAU-026955-1,AZE,40.381361,49.84149
IAU-026956-1,AZE,40.4192816,49.8357138
IAU-026998-1,AZE,55.7301734,37.5669033
IAU-027091-1,AZE,40.3816027,49.8124516
IAU-027092-1,AZE,40.5002883,49.9686916
IAU-016442-1,BHS,25.061642,-77.3532597
IAU-000188-1,BHR,26.236486,50.5927401
IAU-000775-1,BHR,26.1515229,50.5752245
IAU-000883-1,BHR,26.183729,50.5191798
IAU-001031-1,BHR,26.1432066,50.6149705
IAU-001037-1,BHR,26.155866,50.528493
IAU-001043-1,BHR,26.2158176,50.5715292
IAU-014119-1,BHR,26.261768,50.5969927
IAU-014127-1,BHR,26.101492,50.551438
IAU-016484-1,BHR,26.1373066,50.5830337
IAU-019980-1,BHR,26.1931707,50.4800939
IAU-020030-3,BHR,26.0509509,50.513423
IAU-025919-1,BHR,26.2249257,50.5559969
IAU-025920-1,BHR,26.1632084,50.543838
IAU-000191-1,BGD,23.763822,90.4066738
IAU-000908-1,BGD,23.8221242,90.4274063
IAU-001111-1,BGD,23.773253,90.3664972
IAU-001151-1,BGD,23.8692398,90.400032
IAU-001262-1,BGD,23.8668195,90.3772533
IAU-001431-1,BGD,23.739822,90.3946767
IAU-001432-1,BGD,24.0360216,90.3962437
IAU-001434-1,BGD,24.7196252,90.4266584
IAU-001436-1,BGD,23.7292069,90.4521832
IAU-001437-1,BGD,23.9513712,90.3796948
IAU-001438-1,BGD,23.7614642,90.3674717
IAU-001439-1,BGD,23.8117863,90.3569152
IAU-001440-1,BGD,23.7265659,90.3926596
IAU-001441-1,BGD,23.8396364,90.3576472
IAU-001514-1,BGD,25.716138,89.2604385
IAU-001638-1,BGD,22.3805132,91.810657
IAU-001743-1,BGD,23.7801536,90.4071808
IAU-002111-1,BGD,23.7182951,90.4201436
IAU-002751-1,BGD,22.4619433,91.9710592
IAU-002752-1,BGD,22.3627629,91.8043304
IAU-002839-1,BGD,23.7509325,90.3893401
IAU-003085-1,BGD,23.419413,91.13646
IAU-003457-1,BGD,23.8756013,90.3203018
IAU-003717-1,BGD,23.7877163,90.4009235
IAU-003718-1,BGD,24.0178493,90.4181882
IAU-003946-1,BGD,22.3726523,91.8072752
IAU-003952-1,BGD,23.768384,90.4255665
IAU-003978-1,BGD,40.0511981,-75.37128
IAU-006707-1,BGD,23.9279276,90.2438669
IAU-006778-1,BGD,23.7870346,90.3775095
IAU-006941-1,BGD,25.6986802,88.6561707
IAU-007761-1,BGD,23.8155044,90.4275435
IAU-009532-1,BGD,23.8597709,90.4030096
IAU-009561-1,BGD,22.4965971,91.7210784
IAU-009587-1,BGD,23.8882699,90.3906595
IAU-009643-1,BGD,23.7237112,89.1511362
IAU-009646-1,BGD,23.948102,90.37926
IAU-009745-1,BGD,23.7085661,90.4113645
IAU-009747-1,BGD,23.8795517,90.2726441
IAU-009890-1,BGD,23.2334345,89.1254175
IAU-010340-1,BGD,22.8022039,89.5339231
IAU-010341-1,BGD,22.9005524,89.5023565
IAU-010883-1,BGD,24.8693786,91.8049066
IAU-011333-1,BGD,23.7909904,90.4211759
IAU-011481-1,BGD,24.235765,89.8906026
IAU-011595-1,BGD,24.9301381,91.9730172
IAU-012539-1,BGD,23.9504063,90.380132
IAU-012791-1,BGD,23.81511,90.4255583
IAU-012841-1,BGD,23.7359719,90.3843927
IAU-013401-1,BGD,22.4645923,90.383515
IAU-013717-1,BGD,22.3605336,91.8286305
IAU-013725-1,BGD,23.7964068,90.4173839
IAU-013733-1,BGD,23.790664,90.3481799
IAU-013734-1,BGD,23.7938362,90.4035415
IAU-013843-1,BGD,23.7724147,90.3602475
IAU-013892-1,BGD,24.3682819,88.6375261
IAU-013893-1,BGD,24.3635683,88.6283773
IAU-014129-1,BGD,23.7927826,90.4066008
IAU-015223-1,BGD,24.9172232,91.8319132
IAU-015274-1,BGD,23.8737127,90.3906019
IAU-015315-1,BGD,23.7717228,90.3752062
IAU-015584-1,BGD,23.7945972,90.4047276
IAU-015640-1,BGD,22.3924161,91.8539968
IAU-015815-1,BGD,23.7445001,90.4084361
IAU-015823-1,BGD,23.7514489,90.3675183
IAU-016028-1,BGD,24.910065,91.9006338
IAU-016029-1,BGD,24.9013991,91.8506942
IAU-016492-1,BGD,23.7419881,90.4184809
IAU-016532-1,BGD,23.7602386,90.3703339
IAU-016558-1,BGD,23.7547375,90.3895006
IAU-017089-1,BGD,23.7977345,90.4495672
IAU-020116-1,BGD,22.4715718,91.7876793
IAU-020134-1,BGD,23.7520198,90.3670806
IAU-020135-1,BGD,23.7338448,90.39287
IAU-020197-1,BGD,23.8014053,90.4261816
IAU-020226-1,BGD,23.7599286,90.3487973
IAU-020483-1,BGD,22.3609481,91.7975547
IAU-020797-1,BGD,23.8696816,90.4024928
IAU-020870-1,BGD,23.7505964,90.3879414
IAU-021341-1,BGD,23.8510552,90.3712592
IAU-022241-1,BGD,23.7602868,90.400595
IAU-022242-1,BGD,22.659866,90.3621061
IAU-022245-1,BGD,23.4199357,91.1718615
IAU-022250-1,BGD,22.3461385,91.8339865
IAU-022251-1,BGD,21.4157988,91.9844169
IAU-022252-1,BGD,23.7840857,90.3452895
IAU-022260-1,BGD,23.7917228,90.4021393
IAU-022262-1,BGD,23.0220601,91.3851245
IAU-022265-1,BGD,24.4467681,90.7838419
IAU-022266-1,BGD,24.224301,89.7058371
IAU-022271-1,BGD,24.5819974,90.3751927
IAU-022272-1,BGD,23.6490187,88.856402
IAU-022276-1,BGD,24.3655914,88.6621185
IAU-022277-1,BGD,24.8900955,91.8609555
IAU-022279-1,BGD,22.8154968,89.5433519
IAU-022281-1,BGD,24.1689703,89.1415295
IAU-022282-1,BGD,22.3589303,91.8100263
IAU-022285-1,BGD,24.4117336,89.002777
IAU-022293-1,BGD,23.601443,90.4972156
IAU-022298-1,BGD,44.3891725,-79.6856849
IAU-022315-1,BGD,23.7947944,90.4028312
IAU-022316-1,BGD,24.3993269,88.6447663
IAU-022321-1,BGD,23.2418729,90.4723752
IAU-023305-1,BGD,22.357915,91.8240852
IAU-025642-1,BGD,22.9660364,89.8172802
IAU-025644-1,BGD,22.3927261,91.7585045
IAU-025646-1,BGD,23.7442926,90.3491673
IAU-025647-1,BGD,22.7916098,91.1027708
IAU-025649-1,BGD,24.3763,88.5863299
IAU-025651-1,BGD,22.641338,92.1840287
IAU-025652-1,BGD,23.7832469,90.3535614
IAU-025654-1,BGD,23.8846779,90.361286
IAU-025655-1,BGD,24.5970033,88.2702984
IAU-025656-1,BGD,23.7870346,90.3775095
IAU-025657-1,BGD,23.5980462,90.6195745
IAU-025658-1,BGD,22.357915,91.8240852
IAU-025659-1,BGD,24.9223067,89.3490259
IAU-025660-1,BGD,43.7734535,-79.5018684
IAU-025661-1,BGD,23.8066302,90.3690243
IAU-025662-1,BGD,23.5891308,89.8330043
IAU-020588-1,BRB,13.1345645,-59.6297875
IAU-000700-1,BLR,53.8925484,27.5489242
IAU-000705-1,BLR,53.9121062,27.5764513
IAU-001456-1,BLR,53.125376,26.0393657
IAU-001544-1,BLR,53.9226577,27.6010486
IAU-001545-1,BLR,53.9028646,27.5577134
IAU-001546-1,BLR,54.2937153,30.989118
IAU-001547-1,BLR,53.9210216,27.5930322
IAU-001548-1,BLR,53.9274465,27.622252
IAU-001549-1,BLR,53.8783113,27.6079275
IAU-001550-1,BLR,53.861487,27.4850439
IAU-001551-1,BLR,53.8946853,27.5445297
IAU-001552-1,BLR,53.9062243,27.576388
IAU-001553-1,BLR,53.893946,27.5469736
IAU-001554-1,BLR,53.935453,27.4896088
IAU-001555-1,BLR,53.9188056,27.5937052
IAU-001556-1,BLR,53.886864,27.5418905
IAU-001557-1,BLR,52.4325322,31.0029697
IAU-001558-2,BLR,52.4064235,30.9355323
IAU-001675-1,BLR,53.9210216,27.5930322
IAU-001756-1,BLR,52.0983449,23.6888371
IAU-001757-1,BLR,52.096568,23.7583525
IAU-003934-2,BLR,53.9080343,30.3439963
IAU-003985-1,BLR,53.8950807,27.5736264
IAU-006701-1,BLR,52.4280651,31.0156838
IAU-006702-1,BLR,52.4061349,30.9393222
IAU-006703-1,BLR,52.4420079,31.001369
IAU-006795-1,BLR,53.7007978,23.8172144
IAU-006796-2,BLR,53.6849058,23.8400951
IAU-006797-1,BLR,53.696156,23.848329
IAU-011151-2,BLR,53.873763,30.317076
IAU-011152-1,BLR,53.9119749,30.3159634
IAU-011934-1,BLR,53.9073908,27.5777556
IAU-011935-1,BLR,53.8865678,27.5387032
IAU-011937-1,BLR,53.8699361,27.6601357
IAU-011980-1,BLR,53.8938988,27.5460609
IAU-011982-1,BLR,53.8609554,27.5207197
IAU-012210-1,BLR,52.0503097,29.2599862
IAU-013275-1,BLR,52.1189281,26.1196196
IAU-013555-1,BLR,55.5307989,28.6473265
IAU-020953-1,BLR,55.1974918,30.214986
IAU-020954-1,BLR,55.192558,30.219173
IAU-020955-2,BLR,55.1781968,30.2351773
IAU-020956-1,BLR,55.1777529,30.2253224
IAU-021070-1,BLR,53.9147803,27.5983215
IAU-000061-1,BEL,50.6078623,3.3903571
IAU-000065-1,BEL,50.8437811,4.3480273
IAU-001103-2,BEL,51.2195709,4.4119887
IAU-003186-1,BEL,50.839083,4.3557736
IAU-003187-1,BEL,50.6347704,5.5708864
IAU-004167-1,BEL,50.8176941,4.3754621
IAU-004224-1,BEL,50.8442573,4.4397249
IAU-004310-1,BEL,50.6472012,5.5684226
IAU-004315-1,BEL,50.455367,3.953066
IAU-004317-1,BEL,50.6441141,5.5848377
IAU-004509-1,BEL,50.842239,4.322808
IAU-004847-1,BEL,51.2060517,3.226185
IAU-007051-1,BEL,50.5906181,5.8725749
IAU-007053-2,BEL,50.8138365,4.3675144
IAU-007056-1,BEL,50.4660821,4.8775768
IAU-007061-1,BEL,49.6728463,5.8133948
IAU-007062-1,BEL,50.4598973,3.9565487
IAU-007064-1,BEL,50.6194244,5.515147
IAU-007066-1,BEL,50.4649725,4.8374854
IAU-007069-1,BEL,50.639766,5.569972
IAU-007070-1,BEL,50.4732901,4.8549789
IAU-007074-1,BEL,50.8405876,4.3422336
IAU-007075-1,BEL,50.8582802,4.3681315
IAU-007076-1,BEL,50.8383083,4.4084923
IAU-007077-2,BEL,50.8496499,4.4537267
IAU-007078-1,BEL,50.8179124,4.397006
IAU-007085-2,BEL,50.6442701,5.5656328
IAU-007086-2,BEL,50.41001,4.48277
IAU-007087-1,BEL,50.815467,4.2948455
IAU-007090-1,BEL,50.4480355,3.9530735
IAU-007469-1,BEL,51.240545,4.39816
IAU-007470-1,BEL,50.8612252,4.3673759
IAU-007474-1,BEL,51.0525569,3.7281802
IAU-007487-1,BEL,50.8217517,3.250637
IAU-007492-1,BEL,50.8664403,4.2452115
IAU-007938-1,BEL,43.7840347,-79.2331848
IAU-008090-1,BEL,43.7840347,-79.2331848
IAU-008225-1,BEL,50.4632595,4.8347619
IAU-010142-2,BEL,51.218153,4.4009029
IAU-010170-1,BEL,50.8064364,3.2825243
IAU-010171-1,BEL,51.0235583,4.4880103
IAU-010172-2,BEL,50.8790412,4.7150596
IAU-010178-5,BEL,50.8779545,4.7002953
IAU-013769-1,BEL,50.9374416,5.3481482
IAU-019519-019525-1,BEL,50.4529289,3.9845087
IAU-019519-3,BEL,50.6696767,4.615875
IAU-019607-3,BEL,50.5830803,5.559064
IAU-019622-2,BEL,50.4516865,3.9589928
IAU-019626-1,BEL,50.4662498,4.8605036
IAU-019756-1,BEL,50.8715596,4.4019113
IAU-019835-2,BEL,50.8531919,4.361161
IAU-019856-2,BEL,51.2228097,4.4102318
IAU-019857-1,BEL,51.0246858,3.7253383
IAU-019858-2,BEL,50.9334607,5.3419586
IAU-021012-1,BEL,51.0519624,3.7291117
IAU-021065-1,BEL,50.8715596,4.4019113
IAU-027076-1,BEL,50.82138,4.3916683
IAU-027262-004316-1,BEL,50.8257741,4.3522213
IAU-027407-1,BEL,51.21411,4.4043613
IAU-006566-1,BLZ,17.1870778,-88.9980873
IAU-020038-3,BLZ,17.2434951,-88.7618377
IAU-004284-1,BEN,6.3614628,2.4075317
IAU-004286-1,BEN,43.773227,-79.498257
IAU-004328-1,BEN,43.7722827,-79.5066696
IAU-004365-1,BEN,6.3630647,2.4756831
IAU-007054-1,BEN,9.3575489,2.6182333
IAU-008111-1,BEN,6.3605593,2.4047553
IAU-008218-1,BEN,6.3687616,2.4155502
IAU-008306-1,BEN,6.3791098,2.4240359
IAU-013515-1,BEN,6.3758063,2.4031225
IAU-019493-1,BEN,6.3600771,2.413287
IAU-019515-1,BEN,6.357065,2.398789
IAU-019542-1,BEN,6.4132594,2.3122884
IAU-019635-1,BEN,9.3461743,2.6280284
IAU-019811-1,BEN,6.3538103,2.357971
IAU-024552-1,BEN,6.3716786,2.472257
IAU-024553-1,BEN,6.4810487,2.6086735
IAU-024554-1,BEN,6.3678061,2.4194783
IAU-024555-1,BEN,6.3526596,2.3639288
IAU-024556-1,BEN,6.3689491,2.4163298
IAU-024557-1,BEN,6.3702928,2.3912362
IAU-024558-1,BEN,6.4939854,2.6172878
IAU-024559-1,BEN,6.3568437,2.4403159
IAU-024560-1,BEN,6.4503497,2.3468004
IAU-024561-1,BEN,6.3725639,2.462135
IAU-024562-1,BEN,6.3869602,2.4408089
IAU-024563-1,BEN,9.3575489,2.6182333
IAU-024564-1,BEN,6.3672488,2.4904109
IAU-024565-1,BEN,6.366896,2.4606358
IAU-024569-1,BEN,6.4503497,2.3468004
IAU-024570-1,BEN,6.3571707,2.4268286
IAU-024571-1,BEN,6.3809854,2.415381
IAU-027009-1,BEN,43.7840347,-79.2331848
IAU-014128-1,BTN,27.478863,89.628106
IAU-025413-1,BTN,27.462515,89.6384106
IAU-025414-1,BTN,27.4418428,89.6661917
IAU-017117-1,BOL,-17.3871414,-66.3172537
IAU-017230-1,BOL,-14.8126202,-64.8923135
IAU-017241-1,BOL,-17.7756216,-63.1959216
IAU-017243-1,BOL,-22.7306894,-64.338035
IAU-017246-1,BOL,-19.5841591,-65.756678
IAU-017252-1,BOL,-17.8520761,-63.2482018
IAU-017258-1,BOL,43.7830333,-79.1873806
IAU-017280-017281-1,BOL,-17.372413,-66.1655155
IAU-017280-017282-1,BOL,-17.7927353,-63.1820914
IAU-017280-017283-1,BOL,-21.5331566,-64.7316273
IAU-017280-1,BOL,-16.5226502,-68.1119912
IAU-017327-1,BOL,-17.3947959,-66.1599255
IAU-017373-1,BOL,-17.7307367,-63.1707513
IAU-017393-1,BOL,-16.5081555,-68.1236644
IAU-017478-1,BOL,-16.5469452,-68.0832514
IAU-017518-1,BOL,-16.5191456,-68.1143654
IAU-017761-1,BOL,-17.8359146,-63.2039516
IAU-017818-1,BOL,-20.4525445,-63.4275677
IAU-017819-1,BOL,-16.9942367,-65.1616384
IAU-017820-1,BOL,-15.9637025,-68.6670851
IAU-017904-1,BOL,-16.5245368,-68.0908585
IAU-017933-1,BOL,-16.5395637,-68.0955128
IAU-017951-1,BOL,-16.5047667,-68.1299168
IAU-017952-1,BOL,-17.3939952,-66.147296
IAU-017953-1,BOL,-19.0433704,-65.2467496
IAU-018067-1,BOL,-16.4951795,-68.1352614
IAU-018088-1,BOL,-17.7763859,-63.1832882
IAU-018091-1,BOL,-17.7645834,-63.1004898
IAU-018138-1,BOL,-16.5118103,-68.1280774
IAU-018142-1,BOL,-17.7689802,-63.1828399
IAU-018162-1,BOL,-16.5128625,-68.1207065
IAU-018182-1,BOL,-19.050526,-65.260811
IAU-018267-1,BOL,-17.3694878,-66.1602266
IAU-018272-1,BOL,-16.5752089,-68.1270692
IAU-018274-1,BOL,-17.7789145,-63.1887433
IAU-018278-1,BOL,-17.969194,-67.111039
IAU-018280-1,BOL,-17.7623859,-63.1479606
IAU-018289-1,BOL,-17.3312118,-66.2260144
IAU-018290-1,BOL,-17.7583041,-63.1748571
IAU-018291-1,BOL,-16.5057272,-68.1331907
IAU-018301-1,BOL,-16.4918116,-68.1937045
IAU-018307-1,BOL,-16.5072325,-68.124599
IAU-018319-1,BOL,45.4078916,-75.676142
IAU-018320-1,BOL,-16.4782409,-68.1493703
IAU-018325-1,BOL,-16.5098689,-68.1264518
IAU-018362-1,BOL,-17.9678774,-67.1114596
IAU-018375-1,BOL,-17.3917324,-66.2245591
IAU-018378-1,BOL,-16.5006512,-68.1343068
IAU-018464-1,BOL,-17.7675507,-63.2010556
IAU-018474-1,BOL,-16.4924735,-68.1428901
IAU-023352-1,BOL,-17.3750754,-66.1350198
IAU-000929-1,BIH,44.5333756,18.6544443
IAU-009518-1,BIH,44.226865,17.6481773
IAU-009520-1,BIH,43.8216784,18.3090377
IAU-009531-1,BIH,43.8186281,18.31207
IAU-010466-1,BIH,44.785362,19.2714284
IAU-012659-1,BIH,44.7735511,17.2235149
IAU-013325-1,BIH,44.7560135,17.1845376
IAU-014509-1,BIH,43.8238535,18.3084046
IAU-015481-1,BIH,44.7334293,18.0843732
IAU-016006-1,BIH,43.3452665,17.7967762
IAU-016011-1,BIH,44.225806,17.6576096
IAU-020688-1,BIH,43.3524795,17.811207
IAU-020691-1,BIH,44.5333756,18.6544443
IAU-020693-1,BIH,44.7749398,17.2106158
IAU-020695-1,BIH,44.8137038,15.869236
IAU-020696-1,BIH,43.823602,18.3741701
IAU-020700-1,BIH,43.8568576,18.4189278
IAU-020701-1,BIH,44.2268215,17.6500167
IAU-020702-1,BIH,44.5317826,18.6868161
IAU-020703-1,BIH,44.1994776,17.9021989
IAU-020707-1,BIH,44.7747218,17.1861439
IAU-020708-1,BIH,44.8096165,17.2014429
IAU-020928-1,BIH,44.761849,17.188545
IAU-022441-1,BIH,44.9756863,16.7085528
IAU-022442-1,BIH,42.7094614,18.341654
IAU-022562-1,BIH,44.7914124,17.2067624
IAU-022567-1,BIH,43.3406603,17.8073926
IAU-022568-1,BIH,43.3102755,17.8223995
IAU-022569-1,BIH,43.6541368,17.959167
IAU-022575-1,BIH,43.9424634,18.077582
IAU-022577-1,BIH,43.9411082,18.079421
IAU-022630-1,BIH,44.781599,17.189619
IAU-022773-1,BIH,43.364022,17.8196413
IAU-022774-1,BIH,43.6684479,18.9746092
IAU-022776-1,BIH,44.5404312,18.6736357
IAU-027264-1,BIH,44.861092,18.8247998
IAU-027266-1,BIH,44.96561,15.906739
IAU-027267-1,BIH,44.5345064,18.6825071
IAU-027269-1,BIH,44.5316931,18.6535741
IAU-020043-1,BWA,-24.6593408,25.9326592
IAU-020044-1,BWA,-24.5912665,25.9379197
IAU-024610-1,BWA,-24.6809376,25.9270841
IAU-024640-1,BWA,-24.6847395,25.8778667
IAU-024641-1,BWA,-24.630075,25.8973328
IAU-024644-1,BWA,-22.5945854,27.1238632
IAU-024645-1,BWA,-24.6049308,25.9217185
IAU-024647-1,BWA,-24.6872399,25.978225
IAU-024650-1,BWA,-24.6323508,25.8752489
IAU-024651-1,BWA,-24.626106,25.8831748
IAU-024652-1,BWA,-24.6251838,25.9216511
IAU-024653-1,BWA,-24.6719899,25.9263475
IAU-024654-1,BWA,-24.6597843,25.9132117
IAU-000024-1,BRA,-22.7598879,-43.4024869
IAU-001179-1,BRA,-26.3089221,-48.8475564
IAU-001181-1,BRA,-5.0818716,-42.7731361
IAU-001305-1,BRA,-8.8801217,-36.4856131
IAU-002196-023972-1,BRA,-26.9266554,-49.0642541
IAU-002196-023975-1,BRA,-25.5169657,-49.2906863
IAU-002196-023978-1,BRA,-26.994729,-48.6487541
IAU-002196-023979-1,BRA,-25.5169657,-49.2906863
IAU-002196-1,BRA,-26.9266557,-49.0640946
IAU-002197-1,BRA,-19.9404948,-43.9378925
IAU-002202-1,BRA,-21.7210345,-51.022458
IAU-002205-1,BRA,-29.2260215,-51.3518066
IAU-002206-1,BRA,-8.4118365,-37.0687216
IAU-002207-1,BRA,-18.1664447,-47.9194145
IAU-002208-1,BRA,43.7830333,-79.1873806
IAU-002209-1,BRA,-21.5035655,-51.5425961
IAU-002210-1,BRA,-25.5143924,-54.5752018
IAU-002212-1,BRA,-17.8812937,-51.7311348
IAU-002213-1,BRA,-21.7729114,-43.347073
IAU-002214-1,BRA,43.6609086,-79.3959518
IAU-002216-1,BRA,-19.7544104,-47.9632908
IAU-002217-1,BRA,-22.2436542,-43.7099456
IAU-002219-1,BRA,-0.0063246,-51.0827069
IAU-002221-1,BRA,-8.7674713,-38.9547299
IAU-002335-1,BRA,-9.6565531,-35.7382416
IAU-002384-1,BRA,-22.9117137,-43.2248468
IAU-002385-1,BRA,-19.9302516,-43.977647
IAU-002420-1,BRA,-22.2024925,-46.7483393
IAU-002422-1,BRA,-26.2963429,-48.8535323
IAU-002430-1,BRA,-22.5035501,-47.1632735
IAU-002438-1,BRA,42.306087,-83.0693957
IAU-002439-1,BRA,-22.8671481,-43.2535559
IAU-002442-1,BRA,-21.1827519,-47.7970429
IAU-002443-1,BRA,41.3797788,-83.6300826
IAU-002445-1,BRA,-25.4560393,-49.3162359
IAU-002447-1,BRA,-22.926352,-43.2097965
IAU-002449-1,BRA,-22.7701447,-47.3504671
IAU-002450-1,BRA,-22.903514,-43.2646097
IAU-002452-1,BRA,-22.9200259,-43.1779626
IAU-002463-1,BRA,-22.3485319,-47.3967435
IAU-002480-1,BRA,-20.5698039,-47.4033432
IAU-002487-1,BRA,-26.4673102,-49.113708
IAU-002521-1,BRA,-2.5032282,-44.2855143
IAU-002527-1,BRA,-18.9566253,-48.2715755
IAU-002534-1,BRA,-22.9007476,-43.5789319
IAU-002535-1,BRA,-22.2336243,-49.9651801
IAU-002536-1,BRA,38.9379851,-77.0888687
IAU-002538-1,BRA,-23.5572348,-46.6369578
IAU-002539-1,BRA,-29.6628672,-51.118253
IAU-002540-1,BRA,-22.714435,-47.6472791
IAU-002541-1,BRA,-23.5409545,-46.7621394
IAU-002542-1,BRA,-23.3173579,-51.171399
IAU-002543-1,BRA,-21.7608806,-41.3213988
IAU-002545-1,BRA,40.3772091,-80.6243999
IAU-002551-1,BRA,-22.5085669,-44.0899032
IAU-002553-1,BRA,-22.3759215,-47.3700294
IAU-002564-1,BRA,41.8254736,-71.3993793
IAU-002568-1,BRA,43.7692374,-79.4685851
IAU-002572-1,BRA,-23.9631755,-46.3252649
IAU-002574-1,BRA,-23.6532228,-46.5757334
IAU-002575-1,BRA,-19.9324513,-43.9399583
IAU-002577-1,BRA,-23.4486306,-46.5589642
IAU-002582-1,BRA,-21.1647088,-47.7673842
IAU-002583-1,BRA,-27.5952329,-48.615714
IAU-002585-1,BRA,-19.9417178,-43.9651021
IAU-002586-1,BRA,-3.0582191,-60.0068951
IAU-002598-1,BRA,-22.7701447,-47.3504671
IAU-002601-1,BRA,-23.5973272,-46.6093704
IAU-002602-1,BRA,-20.8600909,-41.1192847
IAU-002603-1,BRA,-23.669598,-46.6994908
IAU-002604-1,BRA,-22.4338603,-42.9791791
IAU-002871-1,BRA,43.6609086,-79.3959518
IAU-003191-1,BRA,43.6679716,-79.3963244
IAU-003198-1,BRA,-23.5443682,-46.6371844
IAU-004526-1,BRA,-12.9907522,-38.4883538
IAU-004527-1,BRA,-22.9401106,-43.181229
IAU-004528-1,BRA,-22.9413435,-43.1802311
IAU-004529-1,BRA,-23.560191,-46.7299067
IAU-004530-1,BRA,-23.5592595,-46.6538541
IAU-004531-1,BRA,-23.5582866,-46.6495563
IAU-004532-1,BRA,-22.9414868,-43.1801346
IAU-004533-1,BRA,-23.5592595,-46.6538541
IAU-004536-1,BRA,43.6576585,-79.3788017
IAU-004537-1,BRA,-22.7000024,-47.651721
IAU-004538-1,BRA,43.6609086,-79.3959518
IAU-004540-1,BRA,-19.9265057,-43.9261628
IAU-004543-1,BRA,-22.9168118,-43.1862245
IAU-004544-1,BRA,43.6562963,-79.4146634
IAU-004552-1,BRA,-23.6431146,-46.5372843
IAU-004555-1,BRA,-21.241214,-44.9981623
IAU-004556-1,BRA,-23.5792238,-46.670689
IAU-004560-1,BRA,-20.292675,-40.301364
IAU-004561-1,BRA,43.94572,-78.8946973
IAU-004563-1,BRA,45.4220428,-75.6833293
IAU-004572-1,BRA,-22.567068,-44.9606094
IAU-004573-1,BRA,-23.1937886,-46.8955252
IAU-004587-1,BRA,-25.4832726,-49.2564632
IAU-004590-1,BRA,43.7840347,-79.2331848
IAU-004592-1,BRA,-23.5898948,-46.6399589
IAU-004593-1,BRA,43.7840347,-79.2331848
IAU-004601-1,BRA,43.6609086,-79.3959518
IAU-004602-1,BRA,-19.9235418,-43.9254898
IAU-004603-1,BRA,43.7742707,-79.4931324
IAU-004606-1,BRA,-8.0639578,-34.8959534
IAU-004980-1,BRA,-22.8769993,-47.226797
IAU-004983-1,BRA,-9.647531,-35.7058266
IAU-004986-1,BRA,-19.7281417,-50.2098503
IAU-004989-1,BRA,-23.5033939,-46.8800396
IAU-004990-1,BRA,-16.7286056,-49.2603396
IAU-004999-1,BRA,-25.5110857,-49.3272712
IAU-005002-1,BRA,-27.6357148,-52.2732399
IAU-005012-1,BRA,-21.784846,-43.355891
IAU-005013-1,BRA,-20.3774777,-43.4175406
IAU-005014-1,BRA,-22.4953638,-43.1808049
IAU-005016-1,BRA,-8.266654,-35.9641023
IAU-005029-1,BRA,-25.4766986,-49.3025632
IAU-005036-1,BRA,37.583413,-77.6021185
IAU-005038-1,BRA,-19.9083209,-43.9353242
IAU-005039-1,BRA,-22.9314555,-43.2353259
IAU-005040-1,BRA,43.9454711,-78.8967854
IAU-005041-1,BRA,-22.9072853,-43.1932728
IAU-005044-1,BRA,-23.1697053,-46.892245
IAU-005047-1,BRA,43.6609086,-79.3959518
IAU-005058-1,BRA,43.7840347,-79.2331848
IAU-005063-1,BRA,43.7840347,-79.2331848
IAU-005064-1,BRA,43.6609086,-79.3959518
IAU-005069-1,BRA,-23.5654189,-46.6512171
IAU-005070-1,BRA,-19.5202684,-40.6243099
IAU-005073-1,BRA,-16.3267085,-48.9587081
IAU-005076-1,BRA,-22.2565574,-45.9279594
IAU-005077-1,BRA,-8.7618304,-63.9033679
IAU-005078-1,BRA,-18.919345,-48.2890734
IAU-005080-1,BRA,-10.2837528,-48.2914486
IAU-005082-1,BRA,-7.1908657,-48.2063511
IAU-005085-1,BRA,-15.4683544,-58.3535476
IAU-005088-1,BRA,-23.293431,-51.236686
IAU-005091-1,BRA,-23.454347,-46.5009471
IAU-005092-1,BRA,-22.8064861,-43.212944
IAU-005093-1,BRA,-29.1650163,-51.5263921
IAU-005094-1,BRA,-16.3599907,-46.9024384
IAU-005095-1,BRA,-15.802714,-48.1053953
IAU-005097-1,BRA,-22.7477174,-42.8562225
IAU-005099-1,BRA,-26.2517156,-48.8544997
IAU-005100-1,BRA,43.6609086,-79.3959518
IAU-005101-1,BRA,-29.8870176,-50.2720536
IAU-005102-1,BRA,-22.7127007,-42.6265978
IAU-005103-1,BRA,-16.4622802,-54.637461
IAU-005104-1,BRA,-12.9237266,-38.5080816
IAU-005105-1,BRA,-19.4585366,-44.259834
IAU-005107-1,BRA,-21.5738168,-45.4780213
IAU-005108-1,BRA,-20.3524618,-40.3176006
IAU-005109-1,BRA,-29.9371642,-50.9948714
IAU-005111-1,BRA,43.6600646,-79.3942985
IAU-005112-1,BRA,43.6637827,-79.3949475
IAU-005118-1,BRA,-18.4989395,-47.2093714
IAU-005120-1,BRA,-17.7344527,-46.1903146
