iau_id1,year,students5_estimated
IAU-011204-1,2015,
IAU-011204-1,2020,19649
IAU-011205-1,1950,
IAU-011205-1,1955,153
IAU-011205-1,1960,254
IAU-011205-1,1965,510
IAU-011205-1,1970,641
IAU-011205-1,1975,939
IAU-011205-1,1980,1247
IAU-011205-1,1985,1953
IAU-011205-1,1990,3084
IAU-011205-1,1995,4135
IAU-011205-1,2000,5013
IAU-011205-1,2005,6322
IAU-011205-1,2010,7343
IAU-011205-1,2015,8364
IAU-011205-1,2020,9222
IAU-011206-1,1990,3691
IAU-011206-1,1995,4777
IAU-011206-1,2000,5656
IAU-011206-1,2005,7567
IAU-011206-1,2010,9186
IAU-011206-1,2015,10683
IAU-011206-1,2020,11572
IAU-011207-1,1950,373
IAU-011207-1,1955,761
IAU-011207-1,1960,1717
IAU-011207-1,1965,2446
IAU-011207-1,1970,3869
IAU-011207-1,1975,6315
IAU-011207-1,1980,9239
IAU-011207-1,1985,9241
IAU-011207-1,1990,11751
IAU-011207-1,1995,14557
IAU-011207-1,2000,19893
IAU-011207-1,2005,26217
IAU-011207-1,2010,42005
IAU-011207-1,2015,58396
IAU-011207-1,2020,82619
IAU-011208-1,1965,300
IAU-011208-1,1970,876
IAU-011208-1,1975,2223
IAU-011208-1,1980,3646
IAU-011208-1,1985,5033
IAU-011208-1,1990,6538
IAU-011208-1,1995,9999
IAU-011208-1,2000,17192
IAU-011208-1,2005,25672
IAU-011208-1,2010,31198
IAU-011208-1,2015,36502
IAU-011208-1,2020,40774
IAU-011209-2,1965,
IAU-011209-2,1970,
IAU-011209-2,1975,
IAU-011209-2,1980,
IAU-011209-2,1985,
IAU-011209-2,1990,
IAU-011209-2,1995,
IAU-011209-2,2000,
IAU-011209-2,2005,
IAU-011209-2,2010,
IAU-011209-2,2015,
IAU-011209-2,2020,32760
IAU-011210-1,2005,6779
IAU-011210-1,2010,8236
IAU-011210-1,2015,10000
IAU-011210-1,2020,10832
IAU-011211-1,1955,187
IAU-011211-1,1960,311
IAU-011211-1,1965,624
IAU-011211-1,1970,1020
IAU-011211-1,1975,1270
IAU-011211-1,1980,1527
IAU-011211-1,1985,1663
IAU-011211-1,1990,1996
IAU-011211-1,1995,2329
IAU-011211-1,2000,2662
IAU-011211-1,2005,2985
IAU-011211-1,2010,3247
IAU-011211-1,2015,3449
IAU-011211-1,2020,3693
IAU-011212-1,2000,4150
IAU-011212-1,2005,5552
IAU-011212-1,2010,6746
IAU-011212-1,2015,8190
IAU-011212-1,2020,8871
IAU-011213-1,1950,
IAU-011213-1,1955,573
IAU-011213-1,1960,588
IAU-011213-1,1965,711
IAU-011213-1,1970,600
IAU-011213-1,1975,448
IAU-011213-1,1980,333
IAU-011213-1,1985,1087
IAU-011213-1,1990,1954
IAU-011213-1,1995,4213
IAU-011213-1,2000,5878
IAU-011213-1,2005,7966
IAU-011213-1,2010,12275
IAU-011213-1,2015,12921
IAU-011213-1,2020,13781
IAU-011214-1,1950,
IAU-011214-1,1955,
IAU-011214-1,1960,704
IAU-011214-1,1965,869
IAU-011214-1,1970,1318
IAU-011214-1,1975,1781
IAU-011214-1,1980,2454
IAU-011214-1,1985,3521
IAU-011214-1,1990,4671
IAU-011214-1,1995,4951
IAU-011214-1,2000,6844
IAU-011214-1,2005,8194
IAU-011214-1,2010,9488
IAU-011214-1,2015,11011
IAU-011214-1,2020,12441
IAU-011215-1,1950,
IAU-011215-1,1955,
IAU-011215-1,1960,586
IAU-011215-1,1965,727
IAU-011215-1,1970,1060
IAU-011215-1,1975,1462
IAU-011215-1,1980,2037
IAU-011215-1,1985,3015
IAU-011215-1,1990,4114
IAU-011215-1,1995,4477
IAU-011215-1,2000,6342
IAU-011215-1,2005,7739
IAU-011215-1,2010,9201
IAU-011215-1,2015,10974
IAU-011215-1,2020,12863
IAU-011216-1,1970,1429
IAU-011216-1,1975,1060
IAU-011216-1,1980,1404
IAU-011216-1,1985,4350
IAU-011216-1,1990,11014
IAU-011216-1,1995,19344
IAU-011216-1,2000,27674
IAU-011216-1,2005,33020
IAU-011216-1,2010,40016
IAU-011216-1,2015,39683
IAU-011216-1,2020,41167
IAU-011217-1,1950,1029
IAU-011217-1,1955,1670
IAU-011217-1,1960,2763
IAU-011217-1,1965,3450
IAU-011217-1,1970,4392
IAU-011217-1,1975,5836
IAU-011217-1,1980,7353
IAU-011217-1,1985,8764
IAU-011217-1,1990,9719
IAU-011217-1,1995,11849
IAU-011217-1,2000,14162
IAU-011217-1,2005,18045
IAU-011217-1,2010,21632
IAU-011217-1,2015,26602
IAU-011217-1,2020,12917
IAU-011218-1,1950,45
IAU-011218-1,1955,48
IAU-011218-1,1960,61
IAU-011218-1,1965,142
IAU-011218-1,1970,167
IAU-011218-1,1975,214
IAU-011218-1,1980,259
IAU-011218-1,1985,344
IAU-011218-1,1990,460
IAU-011218-1,1995,549
IAU-011218-1,2000,625
IAU-011218-1,2005,760
IAU-011218-1,2010,877
IAU-011218-1,2015,1012
IAU-011218-1,2020,1106
IAU-011219-1,2005,7179
IAU-011219-1,2010,8855
IAU-011219-1,2015,10977
IAU-011219-1,2020,13845
IAU-011220-1,2005,7179
IAU-011220-1,2010,8855
IAU-011220-1,2015,10977
IAU-011220-1,2020,13584
IAU-011221-1,1990,1495
IAU-011221-1,1995,4204
IAU-011221-1,2000,10431
IAU-011221-1,2005,18215
IAU-011221-1,2010,23230
IAU-011221-1,2015,22202
IAU-011221-1,2020,28072
IAU-011222-1,2000,2425
IAU-011222-1,2005,2627
IAU-011222-1,2010,3234
IAU-011222-1,2015,3625
IAU-011222-1,2020,3612
IAU-011223-1,2000,2429
IAU-011223-1,2005,2630
IAU-011223-1,2010,3236
IAU-011223-1,2015,3625
IAU-011223-1,2020,3608
IAU-011224-1,1990,1605
IAU-011224-1,1995,2023
IAU-011224-1,2000,2476
IAU-011224-1,2005,2668
IAU-011224-1,2010,3259
IAU-011224-1,2015,3624
IAU-011224-1,2020,3570
IAU-011225-1,2000,2429
IAU-011225-1,2005,2630
IAU-011225-1,2010,3236
IAU-011225-1,2015,3625
IAU-011225-1,2020,3608
IAU-011226-1,1975,671
IAU-011226-1,1980,1351
IAU-011226-1,1985,2377
IAU-011226-1,1990,3951
IAU-011226-1,1995,6261
IAU-011226-1,2000,8875
IAU-011226-1,2005,8913
IAU-011226-1,2010,8000
IAU-011226-1,2015,7200
IAU-011226-1,2020,7099
IAU-011227-1,1990,1615
IAU-011227-1,1995,2032
IAU-011227-1,2000,2485
IAU-011227-1,2005,2674
IAU-011227-1,2010,3263
IAU-011227-1,2015,3624
IAU-011227-1,2020,3563
IAU-011228-1,1995,4000
IAU-011228-1,2000,5831
IAU-011228-1,2005,7272
IAU-011228-1,2010,8913
IAU-011228-1,2015,10973
IAU-011228-1,2020,13447
IAU-011229-1,2005,2620
IAU-011229-1,2010,3230
IAU-011229-1,2015,3626
IAU-011229-1,2020,3330
IAU-011230-1,1950,
IAU-011230-1,1955,
IAU-011230-1,1960,638
IAU-011230-1,1965,790
IAU-011230-1,1970,1173
IAU-011230-1,1975,1602
IAU-011230-1,1980,2221
IAU-011230-1,1985,3239
IAU-011230-1,1990,4363
IAU-011230-1,1995,4690
IAU-011230-1,2000,6567
IAU-011230-1,2005,7943
IAU-011230-1,2010,9329
IAU-011230-1,2015,10986
IAU-011230-1,2020,12655
IAU-011231-1,1950,
IAU-011231-1,1955,
IAU-011231-1,1960,621
IAU-011231-1,1965,770
IAU-011231-1,1970,1137
IAU-011231-1,1975,1557
IAU-011231-1,1980,2162
IAU-011231-1,1985,3167
IAU-011231-1,1990,4283
IAU-011231-1,1995,4622
IAU-011231-1,2000,6496
IAU-011231-1,2005,7878
IAU-011231-1,2010,9288
IAU-011231-1,2015,10981
IAU-011231-1,2020,12718
IAU-011232-1,1995,4009
IAU-011232-1,2000,5842
IAU-011232-1,2005,7282
IAU-011232-1,2010,8918
IAU-011232-1,2015,10973
IAU-011232-1,2020,13692
IAU-011233-1,1950,
IAU-011233-1,1955,
IAU-011233-1,1960,596
IAU-011233-1,1965,738
IAU-011233-1,1970,1080
IAU-011233-1,1975,1487
IAU-011233-1,1980,2070
IAU-011233-1,1985,3055
IAU-011233-1,1990,4159
IAU-011233-1,1995,4516
IAU-011233-1,2000,6383
IAU-011233-1,2005,7776
IAU-011233-1,2010,9224
IAU-011233-1,2015,10975
IAU-011233-1,2020,12823
IAU-011234-1,1950,
IAU-011234-1,1955,
IAU-011234-1,1960,636
IAU-011234-1,1965,787
IAU-011234-1,1970,1168
IAU-011234-1,1975,1596
IAU-011234-1,1980,2212
IAU-011234-1,1985,3229
IAU-011234-1,1990,4351
IAU-011234-1,1995,4680
IAU-011234-1,2000,6557
IAU-011234-1,2005,7934
IAU-011234-1,2010,9323
IAU-011234-1,2015,10985
IAU-011234-1,2020,12664
IAU-011235-1,1950,
IAU-011235-1,1955,390
IAU-011235-1,1960,648
IAU-011235-1,1965,1298
IAU-011235-1,1970,831
IAU-011235-1,1975,1983
IAU-011235-1,1980,3175
IAU-011235-1,1985,4773
IAU-011235-1,1990,7438
IAU-011235-1,1995,10103
IAU-011235-1,2000,12767
IAU-011235-1,2005,15432
IAU-011235-1,2010,18097
IAU-011235-1,2015,19696
IAU-011235-1,2020,21314
IAU-011236-1,1950,
IAU-011236-1,1955,
IAU-011236-1,1960,579
IAU-011236-1,1965,719
IAU-011236-1,1970,1045
IAU-011236-1,1975,1443
IAU-011236-1,1980,2012
IAU-011236-1,1985,2984
IAU-011236-1,1990,4081
IAU-011236-1,1995,4448
IAU-011236-1,2000,6311
IAU-011236-1,2005,7711
IAU-011236-1,2010,9183
IAU-011236-1,2015,10973
IAU-011236-1,2020,12893
IAU-011238-1,1975,1291
IAU-011238-1,1980,1813
IAU-011238-1,1985,2737
IAU-011238-1,1990,3803
IAU-011238-1,1995,4209
IAU-011238-1,2000,6056
IAU-011238-1,2005,7478
IAU-011238-1,2010,9039
IAU-011238-1,2015,10969
IAU-011238-1,2020,13170
IAU-011239-1,1975,1291
IAU-011239-1,1980,1813
IAU-011239-1,1985,2737
IAU-011239-1,1990,3803
IAU-011239-1,1995,4209
IAU-011239-1,2000,6056
IAU-011239-1,2005,7478
IAU-011239-1,2010,9039
IAU-011239-1,2015,10969
IAU-011239-1,2020,13170
IAU-011240-1,1975,1297
IAU-011240-1,1980,1821
IAU-011240-1,1985,2747
IAU-011240-1,1990,3814
IAU-011240-1,1995,4218
IAU-011240-1,2000,6066
IAU-011240-1,2005,7487
IAU-011240-1,2010,9045
IAU-011240-1,2015,10969
IAU-011240-1,2020,13158
IAU-011241-1,1975,1291
IAU-011241-1,1980,1813
IAU-011241-1,1985,2737
IAU-011241-1,1990,3803
IAU-011241-1,1995,4209
IAU-011241-1,2000,6056
IAU-011241-1,2005,7478
IAU-011241-1,2010,9039
IAU-011241-1,2015,10969
IAU-011241-1,2020,13170
IAU-011242-1,1950,
IAU-011242-1,1955,
IAU-011242-1,1960,621
IAU-011242-1,1965,770
IAU-011242-1,1970,1137
IAU-011242-1,1975,1557
IAU-011242-1,1980,2162
IAU-011242-1,1985,3167
IAU-011242-1,1990,4283
IAU-011242-1,1995,4622
IAU-011242-1,2000,6496
IAU-011242-1,2005,7878
IAU-011242-1,2010,9288
IAU-011242-1,2015,10981
IAU-011242-1,2020,12718
IAU-011243-1,1955,39
IAU-011243-1,1960,64
IAU-011243-1,1965,129
IAU-011243-1,1970,163
IAU-011243-1,1975,239
IAU-011243-1,1980,317
IAU-011243-1,1985,497
IAU-011243-1,1990,785
IAU-011243-1,1995,1016
IAU-011243-1,2000,1203
IAU-011243-1,2005,1609
IAU-011243-1,2010,1955
IAU-011243-1,2015,2374
IAU-011243-1,2020,2761
IAU-011244-1,1950,
IAU-011244-1,1955,
IAU-011244-1,1960,662
IAU-011244-1,1965,819
IAU-011244-1,1970,1226
IAU-011244-1,1975,1668
IAU-011244-1,1980,2306
IAU-011244-1,1985,3343
IAU-011244-1,1990,4476
IAU-011244-1,1995,4786
IAU-011244-1,2000,6670
IAU-011244-1,2005,8036
IAU-011244-1,2010,9388
IAU-011244-1,2015,10993
IAU-011244-1,2020,12571
IAU-011245-1,1950,
IAU-011245-1,1955,
IAU-011245-1,1960,640
IAU-011245-1,1965,792
IAU-011245-1,1970,1178
IAU-011245-1,1975,1609
IAU-011245-1,1980,2229
IAU-011245-1,1985,3250
IAU-011245-1,1990,4374
IAU-011245-1,1995,4699
IAU-011245-1,2000,6578
IAU-011245-1,2005,7952
IAU-011245-1,2010,9335
IAU-011245-1,2015,10986
IAU-011245-1,2020,12647
IAU-011246-1,1975,1279
IAU-011246-1,1980,1797
IAU-011246-1,1985,2717
IAU-011246-1,1990,3781
IAU-011246-1,1995,4190
IAU-011246-1,2000,6035
IAU-011246-1,2005,7459
IAU-011246-1,2010,9027
IAU-011246-1,2015,10969
IAU-011246-1,2020,13194
IAU-011247-1,1975,1291
IAU-011247-1,1980,1813
IAU-011247-1,1985,2737
IAU-011247-1,1990,3803
IAU-011247-1,1995,4209
IAU-011247-1,2000,6056
IAU-011247-1,2005,7478
IAU-011247-1,2010,9039
IAU-011247-1,2015,10969
IAU-011247-1,2020,13170
IAU-011248-1,1950,
IAU-011248-1,1955,
IAU-011248-1,1960,631
IAU-011248-1,1965,781
IAU-011248-1,1970,1157
IAU-011248-1,1975,1583
IAU-011248-1,1980,2195
IAU-011248-1,1985,3208
IAU-011248-1,1990,4328
IAU-011248-1,1995,4661
IAU-011248-1,2000,6537
IAU-011248-1,2005,7915
IAU-011248-1,2010,9311
IAU-011248-1,2015,10984
IAU-011248-1,2020,12682
IAU-011249-1,1950,
IAU-011249-1,1955,
IAU-011249-1,1960,726
IAU-011249-1,1965,896
IAU-011249-1,1970,1368
IAU-011249-1,1975,1842
IAU-011249-1,1980,2533
IAU-011249-1,1985,3617
IAU-011249-1,1990,4774
IAU-011249-1,1995,5038
IAU-011249-1,2000,6936
IAU-011249-1,2005,8277
IAU-011249-1,2010,9542
IAU-011249-1,2015,11022
IAU-011249-1,2020,12379
IAU-011250-1,1950,
IAU-011250-1,1955,
IAU-011250-1,1960,682
IAU-011250-1,1965,842
IAU-011250-1,1970,1269
IAU-011250-1,1975,1721
IAU-011250-1,1980,2375
IAU-011250-1,1985,3427
IAU-011250-1,1990,4568
IAU-011250-1,1995,4864
IAU-011250-1,2000,6752
IAU-011250-1,2005,8110
IAU-011250-1,2010,9435
IAU-011250-1,2015,11001
IAU-011250-1,2020,12507
IAU-011251-1,1975,1303
IAU-011251-1,1980,1828
IAU-011251-1,1985,2756
IAU-011251-1,1990,3825
IAU-011251-1,1995,4228
IAU-011251-1,2000,6076
IAU-011251-1,2005,7496
IAU-011251-1,2010,9050
IAU-011251-1,2015,10969
IAU-011251-1,2020,13399
IAU-011252-1,1950,
IAU-011252-1,1955,
IAU-011252-1,1960,643
IAU-011252-1,1965,795
IAU-011252-1,1970,1184
IAU-011252-1,1975,1615
IAU-011252-1,1980,2238
IAU-011252-1,1985,3260
IAU-011252-1,1990,4385
IAU-011252-1,1995,4709
IAU-011252-1,2000,6588
IAU-011252-1,2005,7962
IAU-011252-1,2010,9341
IAU-011252-1,2015,10987
IAU-011252-1,2020,12638
IAU-011253-1,2000,5811
IAU-011253-1,2005,7254
IAU-011253-1,2010,8901
IAU-011253-1,2015,10974
IAU-011253-1,2020,13474
IAU-011254-1,1975,1297
IAU-011254-1,1980,1821
IAU-011254-1,1985,2747
IAU-011254-1,1990,3814
IAU-011254-1,1995,4218
IAU-011254-1,2000,6066
IAU-011254-1,2005,7487
IAU-011254-1,2010,9045
IAU-011254-1,2015,10969
IAU-011254-1,2020,13158
IAU-011255-1,1995,4009
IAU-011255-1,2000,5842
IAU-011255-1,2005,7282
IAU-011255-1,2010,8918
IAU-011255-1,2015,10973
IAU-011255-1,2020,13434
IAU-011256-1,1965,3408
IAU-011256-1,1970,3847
IAU-011256-1,1975,4739
IAU-011256-1,1980,5517
IAU-011256-1,1985,7077
IAU-011256-1,1990,9127
IAU-011256-1,1995,10470
IAU-011256-1,2000,13116
IAU-011256-1,2005,14081
IAU-011256-1,2010,14800
IAU-011256-1,2015,14800
IAU-011256-1,2020,14800
IAU-011257-1,2000,5791
IAU-011257-1,2005,7235
IAU-011257-1,2010,8890
IAU-011257-1,2015,10975
IAU-011257-1,2020,13761
IAU-011258-1,1950,
IAU-011258-1,1955,
IAU-011258-1,1960,648
IAU-011258-1,1965,801
IAU-011258-1,1970,1194
IAU-011258-1,1975,1628
IAU-011258-1,1980,2255
IAU-011258-1,1985,3281
IAU-011258-1,1990,4408
IAU-011258-1,1995,4728
IAU-011258-1,2000,6608
IAU-011258-1,2005,7980
IAU-011258-1,2010,9352
IAU-011258-1,2015,10989
IAU-011258-1,2020,12864
IAU-011259-1,1950,
IAU-011259-1,1955,
IAU-011259-1,1960,612
IAU-011259-1,1965,758
IAU-011259-1,1970,1116
IAU-011259-1,1975,1531
IAU-011259-1,1980,2128
IAU-011259-1,1985,3126
IAU-011259-1,1990,4238
IAU-011259-1,1995,4583
IAU-011259-1,2000,6455
IAU-011259-1,2005,7841
IAU-011259-1,2010,9265
IAU-011259-1,2015,10979
IAU-011259-1,2020,12755
IAU-011260-1,1950,
IAU-011260-1,1955,
IAU-011260-1,1960,605
IAU-011260-1,1965,750
IAU-011260-1,1970,1101
IAU-011260-1,1975,1512
IAU-011260-1,1980,2103
IAU-011260-1,1985,3096
IAU-011260-1,1990,4204
IAU-011260-1,1995,4554
IAU-011260-1,2000,6424
IAU-011260-1,2005,7813
IAU-011260-1,2010,9247
IAU-011260-1,2015,10977
IAU-011260-1,2020,12784
IAU-011261-1,1975,1291
IAU-011261-1,1980,1813
IAU-011261-1,1985,2737
IAU-011261-1,1990,3803
IAU-011261-1,1995,4209
IAU-011261-1,2000,6056
IAU-011261-1,2005,7478
IAU-011261-1,2010,9039
IAU-011261-1,2015,10969
IAU-011261-1,2020,13170
IAU-011262-1,1975,1291
IAU-011262-1,1980,1813
IAU-011262-1,1985,2737
IAU-011262-1,1990,3803
IAU-011262-1,1995,4209
IAU-011262-1,2000,6056
IAU-011262-1,2005,7478
IAU-011262-1,2010,9039
IAU-011262-1,2015,10969
IAU-011262-1,2020,13170
IAU-011263-1,1950,
IAU-011263-1,1955,
IAU-011263-1,1960,645
IAU-011263-1,1965,798
IAU-011263-1,1970,1189
IAU-011263-1,1975,1622
IAU-011263-1,1980,2246
IAU-011263-1,1985,3270
IAU-011263-1,1990,4397
IAU-011263-1,1995,4719
IAU-011263-1,2000,6598
IAU-011263-1,2005,7971
IAU-011263-1,2010,9346
IAU-011263-1,2015,10988
IAU-011263-1,2020,12872
IAU-011264-1,1950,
IAU-011264-1,1955,
IAU-011264-1,1960,593
IAU-011264-1,1965,736
IAU-011264-1,1970,1075
IAU-011264-1,1975,1480
IAU-011264-1,1980,2062
IAU-011264-1,1985,3045
IAU-011264-1,1990,4148
IAU-011264-1,1995,4506
IAU-011264-1,2000,6373
IAU-011264-1,2005,7766
IAU-011264-1,2010,9218
IAU-011264-1,2015,10975
IAU-011264-1,2020,12833
IAU-011265-1,1950,
IAU-011265-1,1955,319
IAU-011265-1,1960,530
IAU-011265-1,1965,1062
IAU-011265-1,1970,1335
IAU-011265-1,1975,1955
IAU-011265-1,1980,2597
IAU-011265-1,1985,4066
IAU-011265-1,1990,6421
IAU-011265-1,1995,8310
IAU-011265-1,2000,9838
IAU-011265-1,2005,13162
IAU-011265-1,2010,15991
IAU-011265-1,2015,19414
IAU-011265-1,2020,22577
IAU-011266-1,1950,
IAU-011266-1,1955,
IAU-011266-1,1960,607
IAU-011266-1,1965,753
IAU-011266-1,1970,1106
IAU-011266-1,1975,1518
IAU-011266-1,1980,2111
IAU-011266-1,1985,3106
IAU-011266-1,1990,4215
IAU-011266-1,1995,4564
IAU-011266-1,2000,6434
IAU-011266-1,2005,7822
IAU-011266-1,2010,9253
IAU-011266-1,2015,10978
IAU-011266-1,2020,12774
IAU-011267-1,1950,
IAU-011267-1,1955,
IAU-011267-1,1960,617
IAU-011267-1,1965,764
IAU-011267-1,1970,1126
IAU-011267-1,1975,1544
IAU-011267-1,1980,2145
IAU-011267-1,1985,3147
IAU-011267-1,1990,4261
IAU-011267-1,1995,4603
IAU-011267-1,2000,6475
IAU-011267-1,2005,7859
IAU-011267-1,2010,9276
IAU-011267-1,2015,10980
IAU-011267-1,2020,12737
IAU-011268-1,1950,
IAU-011268-1,1955,375
IAU-011268-1,1960,624
IAU-011268-1,1965,1250
IAU-011268-1,1970,1572
IAU-011268-1,1975,2301
IAU-011268-1,1980,3057
IAU-011268-1,1985,4827
IAU-011268-1,1990,6247
IAU-011268-1,1995,7396
IAU-011268-1,2000,9895
IAU-011268-1,2005,12022
IAU-011268-1,2010,14595
IAU-011268-1,2015,16973
IAU-011268-1,2020,18385
IAU-011269-1,1975,102914
IAU-011269-1,1980,253540
IAU-011269-1,1985,597511
IAU-011269-1,1990,426130
IAU-011269-1,1995,311215
IAU-011269-1,2000,331119
IAU-011269-1,2005,331185
IAU-011269-1,2010,334949
IAU-011269-1,2015,347774
IAU-011269-1,2020,407942
IAU-011270-1,1985,1110
IAU-011270-1,1990,1753
IAU-011270-1,1995,1149
IAU-011270-1,2000,1358
IAU-011270-1,2005,3595
IAU-011270-1,2010,15330
IAU-011270-1,2015,27066
IAU-011270-1,2020,34060
IAU-011271-1,1995,1999
IAU-011271-1,2000,2455
IAU-011271-1,2005,2651
IAU-011271-1,2010,3249
IAU-011271-1,2015,3625
IAU-011271-1,2020,3587
IAU-011272-1,2000,2438
IAU-011272-1,2005,2637
IAU-011272-1,2010,3240
IAU-011272-1,2015,3625
IAU-011272-1,2020,3601
IAU-011273-1,1990,1600
IAU-011273-1,1995,2018
IAU-011273-1,2000,2472
IAU-011273-1,2005,2664
IAU-011273-1,2010,3257
IAU-011273-1,2015,3624
IAU-011273-1,2020,3573
IAU-011274-1,2000,2429
IAU-011274-1,2005,2630
IAU-011274-1,2010,3236
IAU-011274-1,2015,3625
IAU-011274-1,2020,3608
IAU-011275-1,1965,1143
IAU-011275-1,1970,734
IAU-011275-1,1975,1171
IAU-011275-1,1980,2796
IAU-011275-1,1985,5355
IAU-011275-1,1990,12372
IAU-011275-1,1995,12824
IAU-011275-1,2000,14884
IAU-011275-1,2005,14637
IAU-011275-1,2010,14325
IAU-011275-1,2015,14299
IAU-011275-1,2020,14880
IAU-011276-1,1950,
IAU-011276-1,1955,255
IAU-011276-1,1960,227
IAU-011276-1,1965,440
IAU-011276-1,1970,1069
IAU-011276-1,1975,2438
IAU-011276-1,1980,2610
IAU-011276-1,1985,2884
IAU-011276-1,1990,3430
IAU-011276-1,1995,4469
IAU-011276-1,2000,6527
IAU-011276-1,2005,11846
IAU-011276-1,2010,17530
IAU-011276-1,2015,22356
IAU-011276-1,2020,25699
IAU-011277-1,1970,582
IAU-011277-1,1975,1662
IAU-011277-1,1980,3845
IAU-011277-1,1985,5086
IAU-011277-1,1990,6324
IAU-011277-1,1995,9986
IAU-011277-1,2000,12701
IAU-011277-1,2005,17250
IAU-011277-1,2010,13082
IAU-011277-1,2015,13096
IAU-011277-1,2020,13647
IAU-011278-1,1950,2016
IAU-011278-1,1955,2391
IAU-011278-1,1960,3403
IAU-011278-1,1965,2727
IAU-011278-1,1970,3327
IAU-011278-1,1975,8777
IAU-011278-1,1980,21706
IAU-011278-1,1985,24224
IAU-011278-1,1990,23072
IAU-011278-1,1995,14406
IAU-011278-1,2000,14169
IAU-011278-1,2005,16526
IAU-011278-1,2010,16888
IAU-011278-1,2015,17592
IAU-011278-1,2020,22685
IAU-011279-1,1970,1878
IAU-011279-1,1975,1633
IAU-011279-1,1980,1394
IAU-011279-1,1985,571
IAU-011279-1,1990,4975
IAU-011279-1,1995,12217
IAU-011279-1,2000,14500
IAU-011279-1,2005,15700
IAU-011279-1,2010,17980
IAU-011279-1,2015,20132
IAU-011279-1,2020,24010
IAU-011280-1,2005,2623
IAU-011280-1,2010,3232
IAU-011280-1,2015,3626
IAU-011280-1,2020,3326
IAU-011281-1,1980,36960
IAU-011281-1,1985,130453
IAU-011281-1,1990,177645
IAU-011281-1,1995,157044
IAU-011281-1,2000,211736
IAU-011281-1,2005,221279
IAU-011281-1,2010,221289
IAU-011281-1,2015,217157
IAU-011281-1,2020,186788
IAU-011282-1,1990,1596
IAU-011282-1,1995,2014
IAU-011282-1,2000,2467
IAU-011282-1,2005,2661
IAU-011282-1,2010,3255
IAU-011282-1,2015,3624
IAU-011282-1,2020,3576
IAU-011283-2,1960,
IAU-011283-2,1965,
IAU-011283-2,1970,
IAU-011283-2,1975,
IAU-011283-2,1980,
IAU-011283-2,1985,
IAU-011283-2,1990,
IAU-011283-2,1995,
IAU-011283-2,2000,
IAU-011283-2,2005,
IAU-011283-2,2010,
IAU-011283-2,2015,
IAU-011283-2,2020,
IAU-011286-1,1960,753
IAU-011286-1,1965,1509
IAU-011286-1,1970,1898
IAU-011286-1,1975,2778
IAU-011286-1,1980,3690
IAU-011286-1,1985,5778
IAU-011286-1,1990,9125
IAU-011286-1,1995,11810
IAU-011286-1,2000,13981
IAU-011286-1,2005,18704
IAU-011286-1,2010,22725
IAU-011286-1,2015,26426
IAU-011286-1,2020,28626
IAU-011287-1,2005,7179
IAU-011287-1,2010,8855
IAU-011287-1,2015,10977
IAU-011287-1,2020,13845
IAU-011288-1,2005,7179
IAU-011288-1,2010,8855
IAU-011288-1,2015,10977
IAU-011288-1,2020,13584
IAU-011289-1,2005,7179
IAU-011289-1,2010,8855
IAU-011289-1,2015,10977
IAU-011289-1,2020,13845
IAU-011290-1,2005,7179
IAU-011290-1,2010,8855
IAU-011290-1,2015,10977
IAU-011290-1,2020,13845
IAU-011291-1,2005,7179
IAU-011291-1,2010,8855
IAU-011291-1,2015,10977
IAU-011291-1,2020,13845
IAU-011292-1,2005,7179
IAU-011292-1,2010,8855
IAU-011292-1,2015,10977
IAU-011292-1,2020,13584
IAU-011293-1,1990,946
IAU-011293-1,1995,1800
IAU-011293-1,2000,2964
IAU-011293-1,2005,4268
IAU-011293-1,2010,5394
IAU-011293-1,2015,11188
IAU-011293-1,2020,15820
IAU-011294-1,1970,948
IAU-011294-1,1975,1321
IAU-011294-1,1980,1852
IAU-011294-1,1985,2786
IAU-011294-1,1990,3858
IAU-011294-1,1995,4257
IAU-011294-1,2000,6107
IAU-011294-1,2005,7524
IAU-011294-1,2010,9068
IAU-011294-1,2015,10969
IAU-011294-1,2020,13111
IAU-011295-1,1950,26779
IAU-011295-1,1955,26479
IAU-011295-1,1960,29643
IAU-011295-1,1965,28320
IAU-011295-1,1970,20223
IAU-011295-1,1975,11903
IAU-011295-1,1980,10684
IAU-011295-1,1985,10486
IAU-011295-1,1990,12485
IAU-011295-1,1995,15177
IAU-011295-1,2000,19866
IAU-011295-1,2005,24154
IAU-011295-1,2010,28327
IAU-011295-1,2015,32085
IAU-011295-1,2020,33218
IAU-011296-1,2000,2433
IAU-011296-1,2005,2634
IAU-011296-1,2010,3238
IAU-011296-1,2015,3625
IAU-011296-1,2020,3316
IAU-011297-1,1990,2747
IAU-011297-1,1995,1792
IAU-011297-1,2000,2354
IAU-011297-1,2005,5631
IAU-011297-1,2010,10763
IAU-011297-1,2015,12690
IAU-011297-1,2020,14181
IAU-011298-1,1985,3844
IAU-011298-1,1990,4388
